,customer_Id,DOB,Gender,country_code
1523,274437,14-04-1976,M,6.0
1524,269474,15-04-1976,M,2.0
1525,273236,17-04-1976,F,3.0
1526,270418,18-04-1976,F,10.0
1527,273037,18-04-1976,F,7.0
1528,268302,25-04-1976,M,5.0
1529,271747,26-04-1976,F,3.0
1530,273928,27-04-1976,M,1.0
1531,271988,28-04-1976,F,2.0
1532,268958,02-05-1976,F,5.0
1533,270399,02-05-1976,M,8.0
1534,267828,07-05-1976,M,3.0
1535,266917,07-05-1976,F,8.0
1536,270020,08-05-1976,M,9.0
1537,268797,09-05-1976,F,8.0
1538,269773,11-05-1976,F,10.0
1539,266894,11-05-1976,F,3.0
1540,270750,14-05-1976,F,10.0
1541,272726,14-05-1976,M,4.0
1542,272682,16-05-1976,M,7.0
1543,272864,17-05-1976,M,6.0
1544,267662,19-05-1976,F,8.0
1545,269677,20-05-1976,M,5.0
1546,274566,24-05-1976,F,1.0
1547,270937,27-05-1976,F,3.0
1548,271803,28-05-1976,F,7.0
1549,272924,29-05-1976,M,9.0
1550,273239,02-06-1976,M,4.0
1551,269476,03-06-1976,M,1.0
1552,272593,04-06-1976,F,9.0
1553,268947,05-06-1976,F,10.0
1554,270505,06-06-1976,M,7.0
1555,267441,08-06-1976,M,10.0
1556,268752,09-06-1976,M,4.0
1557,273172,09-06-1976,F,5.0
1558,267231,10-06-1976,F,1.0
1559,269927,11-06-1976,F,10.0
1560,270622,13-06-1976,F,5.0
1561,274852,15-06-1976,F,4.0
1562,274747,16-06-1976,F,3.0
1563,272219,19-06-1976,M,3.0
1564,271020,20-06-1976,M,8.0
1565,273092,22-06-1976,F,6.0
1566,275020,23-06-1976,M,2.0
1567,274970,23-06-1976,F,8.0
1568,273213,24-06-1976,F,2.0
1569,275022,25-06-1976,F,2.0
1570,266829,25-06-1976,F,4.0
1571,273486,28-06-1976,F,10.0
1572,270654,29-06-1976,F,1.0
1573,269136,01-07-1976,M,4.0
1574,271275,01-07-1976,M,8.0
1575,271131,02-07-1976,F,9.0
1576,268995,04-07-1976,M,1.0
1577,272545,07-07-1976,M,6.0
1578,267970,12-07-1976,M,2.0
1579,268026,14-07-1976,F,5.0
1580,267687,17-07-1976,M,7.0
1581,274954,19-07-1976,M,3.0
1582,271510,20-07-1976,M,1.0
1583,274460,20-07-1976,M,1.0
1584,267661,20-07-1976,M,8.0
1585,270360,22-07-1976,F,7.0
1586,268665,26-07-1976,M,8.0
1587,269392,02-08-1976,M,2.0
1588,273845,03-08-1976,M,6.0
1589,266942,03-08-1976,M,4.0
1590,272145,09-08-1976,F,9.0
1591,273344,09-08-1976,F,9.0
1592,274035,09-08-1976,M,9.0
1593,268458,10-08-1976,M,1.0
1594,271982,10-08-1976,M,8.0
1595,273760,11-08-1976,M,9.0
1596,274539,12-08-1976,F,7.0
1597,267025,12-08-1976,F,8.0
1598,268005,13-08-1976,F,4.0
1599,269600,14-08-1976,F,5.0
1600,272739,15-08-1976,M,4.0
1601,270590,17-08-1976,M,3.0
1602,271512,17-08-1976,F,5.0
1603,269982,17-08-1976,F,1.0
1604,267985,19-08-1976,F,7.0
1605,269213,20-08-1976,M,3.0
1606,271932,20-08-1976,F,6.0
1607,270735,20-08-1976,M,6.0
1608,267597,22-08-1976,M,10.0
1609,274558,22-08-1976,F,6.0
1610,271470,24-08-1976,F,3.0
1611,271582,24-08-1976,M,6.0
1612,269826,26-08-1976,F,6.0
1613,269001,28-08-1976,M,1.0
1614,269211,28-08-1976,F,6.0
1615,271213,28-08-1976,M,4.0
1616,267996,02-09-1976,M,8.0
1617,270581,04-09-1976,M,4.0
1618,271762,06-09-1976,M,4.0
1619,268068,08-09-1976,F,9.0
1620,271711,08-09-1976,M,1.0
1621,270035,11-09-1976,M,3.0
1622,270565,14-09-1976,M,1.0
1623,270777,15-09-1976,F,5.0
1624,272353,16-09-1976,M,6.0
1625,274116,18-09-1976,F,6.0
1626,274548,20-09-1976,F,9.0
1627,268043,20-09-1976,F,10.0
1628,273935,22-09-1976,F,1.0
1629,267398,22-09-1976,M,4.0
1630,266918,23-09-1976,M,2.0
1631,272697,23-09-1976,M,5.0
1632,270971,24-09-1976,F,5.0
1633,273107,24-09-1976,F,5.0
1634,271168,25-09-1976,M,4.0
1635,272857,25-09-1976,M,3.0
1636,273828,29-09-1976,M,3.0
1637,274394,02-10-1976,F,10.0
1638,272476,06-10-1976,F,7.0
1639,274477,07-10-1976,F,7.0
1640,275030,08-10-1976,M,3.0
1641,273355,09-10-1976,F,7.0
1642,269532,09-10-1976,F,9.0
1643,268933,10-10-1976,F,10.0
1644,267844,10-10-1976,F,10.0
1645,271185,12-10-1976,F,5.0
1646,274429,14-10-1976,M,4.0
1647,268961,14-10-1976,M,3.0
1648,268367,16-10-1976,M,10.0
1649,269517,17-10-1976,F,4.0
1650,273473,19-10-1976,M,6.0
1651,272639,20-10-1976,F,3.0
1652,274582,20-10-1976,M,1.0
1653,271386,21-10-1976,M,10.0
1654,274066,26-10-1976,M,8.0
1655,270447,27-10-1976,F,10.0
1656,273444,28-10-1976,M,5.0
1657,270984,28-10-1976,F,2.0
1658,272896,01-11-1976,M,4.0
1659,275184,01-11-1976,M,5.0
1660,273862,02-11-1976,F,9.0
1661,271541,03-11-1976,M,7.0
1662,270018,03-11-1976,M,6.0
1663,270844,04-11-1976,F,2.0
1664,275163,05-11-1976,M,6.0
1665,271052,06-11-1976,F,9.0
1666,274969,06-11-1976,F,3.0
1667,269087,06-11-1976,M,3.0
1668,274801,08-11-1976,F,5.0
1669,269932,09-11-1976,F,8.0
1670,271695,11-11-1976,F,6.0
1671,272096,12-11-1976,F,10.0
1672,274484,13-11-1976,F,9.0
1673,269432,16-11-1976,F,3.0
1674,271597,23-11-1976,M,3.0
1675,272676,23-11-1976,M,2.0
1676,272137,24-11-1976,F,8.0
1677,267699,24-11-1976,F,5.0
1678,272768,26-11-1976,F,2.0
1679,267419,28-11-1976,F,10.0
1680,275160,04-12-1976,M,7.0
1681,269433,07-12-1976,F,10.0
1682,274171,08-12-1976,F,2.0
1683,273331,08-12-1976,F,5.0
1684,274769,10-12-1976,F,3.0
1685,268523,10-12-1976,F,4.0
1686,274519,10-12-1976,F,1.0
1687,273488,11-12-1976,M,3.0
1688,271410,16-12-1976,F,2.0
1689,269440,17-12-1976,F,5.0
1690,271549,22-12-1976,M,4.0
1691,268505,22-12-1976,M,7.0
1692,273300,24-12-1976,F,3.0
1693,272362,25-12-1976,M,8.0
1694,271787,26-12-1976,M,10.0
1695,268517,27-12-1976,F,4.0
1696,272520,27-12-1976,M,5.0
1697,270257,02-01-1977,F,10.0
1698,272771,02-01-1977,F,3.0
1699,273223,03-01-1977,M,8.0
1700,268801,04-01-1977,M,7.0
1701,267252,04-01-1977,F,10.0
1702,273313,04-01-1977,M,10.0
1703,269771,05-01-1977,M,6.0
1704,272589,07-01-1977,F,8.0
1705,270546,08-01-1977,F,9.0
1706,267322,10-01-1977,M,10.0
1707,268513,11-01-1977,M,10.0
1708,270664,11-01-1977,M,4.0
1709,273877,12-01-1977,M,5.0
1710,269893,13-01-1977,F,4.0
1711,270100,15-01-1977,M,9.0
1712,271617,19-01-1977,M,3.0
1713,268369,20-01-1977,M,3.0
1714,267740,21-01-1977,M,2.0
1715,270935,25-01-1977,M,6.0
1716,267924,26-01-1977,F,1.0
1717,272622,27-01-1977,F,4.0
1718,269939,27-01-1977,M,10.0
1719,267633,29-01-1977,M,6.0
1720,273091,03-02-1977,M,6.0
1721,269913,03-02-1977,F,2.0
1722,268763,09-02-1977,M,1.0
1723,267884,09-02-1977,M,2.0
1724,266903,10-02-1977,M,10.0
1725,271694,12-02-1977,F,10.0
1726,269912,18-02-1977,M,2.0
1727,274787,20-02-1977,M,8.0
1728,270274,20-02-1977,M,7.0
1729,266956,23-02-1977,M,7.0
1730,272075,23-02-1977,M,7.0
1731,271968,05-03-1977,M,10.0
1732,272569,07-03-1977,M,4.0
1733,275252,09-03-1977,M,6.0
1734,267339,10-03-1977,F,9.0
1735,274383,10-03-1977,M,8.0
1736,275031,11-03-1977,M,1.0
1737,272201,13-03-1977,F,3.0
1738,272019,14-03-1977,M,2.0
1739,267814,17-03-1977,F,7.0
1740,272860,17-03-1977,F,4.0
1741,274876,21-03-1977,F,1.0
1742,274812,21-03-1977,M,10.0
1743,272853,21-03-1977,F,3.0
1744,268221,22-03-1977,M,3.0
1745,273153,22-03-1977,F,2.0
1746,267595,23-03-1977,F,7.0
1747,269547,25-03-1977,F,4.0
1748,268054,26-03-1977,M,8.0
1749,272794,27-03-1977,F,6.0
1750,274436,29-03-1977,M,5.0
1751,271295,29-03-1977,M,9.0
1752,271099,01-04-1977,F,9.0
1753,268442,03-04-1977,M,4.0
1754,273850,03-04-1977,M,5.0
1755,268440,07-04-1977,M,1.0
1756,267938,08-04-1977,F,2.0
1757,268525,08-04-1977,F,1.0
1758,268189,09-04-1977,M,7.0
1759,270733,10-04-1977,F,10.0
1760,272339,11-04-1977,F,1.0
1761,267753,11-04-1977,F,5.0
1762,271964,12-04-1977,F,2.0
1763,272189,13-04-1977,M,9.0
1764,274590,13-04-1977,F,2.0
1765,271496,17-04-1977,M,5.0
1766,268874,18-04-1977,M,5.0
1767,274569,19-04-1977,F,1.0
1768,270957,20-04-1977,M,3.0
1769,269894,27-04-1977,F,10.0
1770,274881,27-04-1977,M,1.0
1771,268894,27-04-1977,M,4.0
1772,267734,28-04-1977,F,4.0
1773,273076,28-04-1977,F,5.0
1774,266888,29-04-1977,M,3.0
1775,269930,29-04-1977,M,10.0
1776,271634,01-05-1977,F,3.0
1777,267075,03-05-1977,M,10.0
1778,269175,06-05-1977,F,2.0
1779,272103,14-05-1977,F,4.0
1780,267464,16-05-1977,F,3.0
1781,275179,16-05-1977,M,7.0
1782,274900,17-05-1977,M,9.0
1783,271495,17-05-1977,M,7.0
1784,268625,18-05-1977,F,1.0
1785,273608,19-05-1977,M,4.0
1786,273909,20-05-1977,M,2.0
1787,267189,23-05-1977,M,1.0
1788,274500,23-05-1977,F,9.0
1789,272539,23-05-1977,F,7.0
1790,273586,26-05-1977,M,1.0
1791,274481,26-05-1977,M,4.0
1792,272587,26-05-1977,F,2.0
1793,269787,27-05-1977,M,4.0
1794,269589,27-05-1977,M,1.0
1795,274673,27-05-1977,F,10.0
1796,271769,28-05-1977,F,1.0
1797,274968,28-05-1977,M,10.0
1798,273231,01-06-1977,M,7.0
1799,271218,06-06-1977,F,4.0
1800,273683,09-06-1977,F,10.0
1801,269253,12-06-1977,M,2.0
1802,267643,12-06-1977,M,3.0
1803,271707,13-06-1977,M,3.0
1804,271936,13-06-1977,F,7.0
1805,273879,14-06-1977,F,6.0
1806,273717,15-06-1977,F,2.0
1807,267244,16-06-1977,M,2.0
1808,273113,16-06-1977,M,3.0
1809,268391,16-06-1977,F,6.0
1810,273029,18-06-1977,F,2.0
1811,268027,19-06-1977,M,4.0
1812,271029,19-06-1977,M,3.0
1813,271605,20-06-1977,F,10.0
1814,271918,21-06-1977,M,2.0
1815,269106,23-06-1977,M,3.0
1816,273852,23-06-1977,F,7.0
1817,271380,25-06-1977,F,7.0
1818,268145,27-06-1977,F,6.0
1819,273436,28-06-1977,M,5.0
1820,270607,03-07-1977,F,6.0
1821,270753,03-07-1977,M,5.0
1822,274647,04-07-1977,F,5.0
1823,271425,05-07-1977,F,8.0
1824,267448,07-07-1977,M,1.0
1825,267256,09-07-1977,F,8.0
1826,266986,11-07-1977,F,6.0
1827,268022,11-07-1977,M,2.0
1828,269009,12-07-1977,M,2.0
1829,270720,13-07-1977,M,9.0
1830,267415,17-07-1977,M,6.0
1831,274728,18-07-1977,F,3.0
1832,267135,18-07-1977,F,4.0
1833,269223,18-07-1977,F,6.0
1834,273219,19-07-1977,F,3.0
1835,274357,21-07-1977,F,10.0
1836,267107,27-07-1977,M,1.0
1837,272383,01-08-1977,F,3.0
1838,269176,01-08-1977,F,2.0
1839,275041,02-08-1977,F,10.0
1840,268077,03-08-1977,M,5.0
1841,272597,03-08-1977,F,1.0
1842,273359,05-08-1977,M,7.0
1843,275149,06-08-1977,F,8.0
1844,269965,09-08-1977,M,3.0
1845,271821,11-08-1977,F,8.0
1846,272662,13-08-1977,M,7.0
1847,268449,14-08-1977,M,2.0
1848,270076,16-08-1977,M,2.0
1849,275062,16-08-1977,F,6.0
1850,268339,21-08-1977,M,2.0
1851,269588,23-08-1977,F,8.0
1852,268598,24-08-1977,M,3.0
1853,273537,26-08-1977,F,4.0
1854,273105,01-09-1977,F,1.0
1855,267208,02-09-1977,M,8.0
1856,271577,03-09-1977,M,5.0
1857,268694,09-09-1977,F,2.0
1858,274935,09-09-1977,F,3.0
1859,274701,10-09-1977,M,6.0
1860,267436,10-09-1977,M,7.0
1861,269729,11-09-1977,M,2.0
1862,270623,11-09-1977,M,3.0
1863,272699,11-09-1977,M,4.0
1864,268538,12-09-1977,F,4.0
1865,270530,16-09-1977,M,9.0
1866,269973,16-09-1977,F,8.0
1867,273451,16-09-1977,M,3.0
1868,271593,18-09-1977,M,1.0
1869,268595,19-09-1977,M,4.0
1870,271554,21-09-1977,F,7.0
1871,267437,23-09-1977,M,8.0
1872,270163,24-09-1977,F,3.0
1873,270295,26-09-1977,F,9.0
1874,272244,27-09-1977,M,10.0
1875,269328,28-09-1977,M,7.0
1876,271639,29-09-1977,F,1.0
1877,269311,01-10-1977,F,2.0
1878,270290,06-10-1977,F,10.0
1879,270141,09-10-1977,F,3.0
1880,268403,11-10-1977,F,10.0
1881,269839,11-10-1977,M,2.0
1882,269577,11-10-1977,F,3.0
1883,271570,12-10-1977,F,1.0
1884,272510,12-10-1977,F,10.0
1885,273474,12-10-1977,F,1.0
1886,272855,14-10-1977,F,2.0
1887,275019,14-10-1977,F,5.0
1888,275008,15-10-1977,F,10.0
1889,267100,19-10-1977,F,6.0
1890,271292,19-10-1977,M,6.0
1891,271858,24-10-1977,M,2.0
1892,270226,27-10-1977,M,5.0
1893,267594,28-10-1977,F,8.0
1894,272862,01-11-1977,M,9.0
1895,266827,04-11-1977,F,7.0
1896,273547,05-11-1977,M,1.0
1897,268166,05-11-1977,M,5.0
1898,270405,05-11-1977,M,10.0
1899,273761,06-11-1977,F,4.0
1900,274269,09-11-1977,M,8.0
1901,272719,10-11-1977,M,4.0
1902,273756,11-11-1977,M,2.0
1903,269610,11-11-1977,M,2.0
1904,269055,11-11-1977,M,4.0
1905,273945,12-11-1977,M,10.0
1906,271889,14-11-1977,F,5.0
1907,268527,15-11-1977,M,5.0
1908,269860,17-11-1977,F,8.0
1909,268543,19-11-1977,M,10.0
1910,272987,20-11-1977,M,2.0
1911,269360,20-11-1977,F,6.0
1912,274599,21-11-1977,M,2.0
1913,270906,21-11-1977,F,3.0
1914,270367,21-11-1977,F,5.0
1915,274121,23-11-1977,F,1.0
1916,268938,24-11-1977,F,4.0
1917,273917,24-11-1977,M,8.0
1918,268006,25-11-1977,F,8.0
1919,272509,27-11-1977,M,3.0
1920,272195,28-11-1977,F,8.0
1921,274345,29-11-1977,F,3.0
1922,270229,01-12-1977,M,9.0
1923,275058,03-12-1977,M,7.0
1924,271514,06-12-1977,M,7.0
1925,269420,06-12-1977,F,8.0
1926,271970,06-12-1977,M,3.0
1927,273872,09-12-1977,F,3.0
1928,274828,10-12-1977,M,6.0
1929,273772,12-12-1977,F,3.0
1930,270498,13-12-1977,F,10.0
1931,269596,16-12-1977,F,5.0
1932,269005,16-12-1977,M,7.0
1933,269748,16-12-1977,F,5.0
1934,267478,16-12-1977,F,1.0
1935,272830,20-12-1977,M,10.0
1936,274687,22-12-1977,F,1.0
1937,271770,24-12-1977,F,9.0
1938,267878,24-12-1977,M,8.0
1939,274457,26-12-1977,F,4.0
1940,271253,27-12-1977,F,8.0
1941,272761,28-12-1977,F,8.0
1942,269607,29-12-1977,F,2.0
1943,270066,01-01-1978,F,2.0
1944,268438,02-01-1978,F,1.0
1945,271688,05-01-1978,M,7.0
1946,273983,06-01-1978,M,8.0
1947,270283,07-01-1978,F,10.0
1948,269670,07-01-1978,M,3.0
1949,274211,11-01-1978,F,4.0
1950,274943,11-01-1978,F,2.0
1951,270743,12-01-1978,F,3.0
1952,268880,16-01-1978,M,9.0
1953,272632,16-01-1978,M,8.0
1954,269587,18-01-1978,F,5.0
1955,271061,18-01-1978,M,9.0
1956,267385,19-01-1978,M,7.0
1957,273035,20-01-1978,M,5.0
1958,270171,21-01-1978,F,3.0
1959,269438,21-01-1978,F,4.0
1960,267117,21-01-1978,F,7.0
1961,270389,22-01-1978,M,10.0
1962,268133,23-01-1978,M,3.0
1963,272395,23-01-1978,M,4.0
1964,269760,23-01-1978,M,7.0
1965,271730,25-01-1978,M,6.0
1966,274069,27-01-1978,M,6.0
1967,274365,28-01-1978,F,2.0
1968,274703,29-01-1978,M,2.0
1969,269710,04-02-1978,M,4.0
1970,274609,04-02-1978,F,5.0
1971,267720,05-02-1978,F,10.0
1972,268293,07-02-1978,M,7.0
1973,274854,07-02-1978,M,1.0
1974,271643,08-02-1978,F,3.0
1975,271368,08-02-1978,F,2.0
1976,268984,09-02-1978,M,2.0
1977,274184,10-02-1978,M,8.0
1978,269903,11-02-1978,M,2.0
1979,271852,11-02-1978,M,3.0
1980,268065,14-02-1978,F,3.0
1981,270443,15-02-1978,F,5.0
1982,273740,15-02-1978,F,5.0
1983,273500,16-02-1978,F,8.0
1984,274196,17-02-1978,M,2.0
1985,270353,19-02-1978,F,10.0
1986,269535,19-02-1978,M,3.0
1987,268701,22-02-1978,M,5.0
1988,271896,24-02-1978,M,9.0
1989,267348,27-02-1978,M,2.0
1990,267955,28-02-1978,M,9.0
1991,270626,28-02-1978,F,6.0
1992,270817,28-02-1978,M,3.0
1993,269847,02-03-1978,F,1.0
1994,268279,06-03-1978,M,3.0
1995,269482,06-03-1978,F,3.0
1996,269148,07-03-1978,M,9.0
1997,269100,09-03-1978,F,7.0
1998,272843,10-03-1978,M,4.0
1999,270717,12-03-1978,M,10.0
2000,268049,14-03-1978,F,6.0
2001,274301,14-03-1978,M,5.0
2002,270638,17-03-1978,F,5.0
2003,273744,18-03-1978,F,8.0
2004,271731,18-03-1978,M,8.0
2005,273584,18-03-1978,M,10.0
2006,267542,21-03-1978,M,6.0
2007,274976,25-03-1978,M,7.0
2008,270398,26-03-1978,M,10.0
2009,267084,27-03-1978,M,1.0
2010,273075,05-04-1978,M,8.0
2011,270126,08-04-1978,M,5.0
2012,267648,11-04-1978,F,8.0
2013,274448,13-04-1978,M,10.0
2014,273302,14-04-1978,F,8.0
2015,275072,15-04-1978,F,1.0
2016,268757,16-04-1978,F,6.0
2017,266820,16-04-1978,F,5.0
2018,270258,16-04-1978,M,1.0
2019,271669,16-04-1978,M,2.0
2020,271400,17-04-1978,F,10.0
2021,270751,19-04-1978,M,3.0
2022,267139,20-04-1978,M,7.0
2023,271910,20-04-1978,M,6.0
2024,269214,21-04-1978,F,9.0
2025,272973,21-04-1978,M,9.0
2026,268260,21-04-1978,F,5.0
2027,269647,22-04-1978,M,6.0
2028,270886,22-04-1978,M,6.0
2029,269407,25-04-1978,F,1.0
2030,273250,25-04-1978,F,6.0
2031,267162,26-04-1978,F,2.0
2032,274105,27-04-1978,M,9.0
2033,271742,27-04-1978,M,5.0
2034,270394,28-04-1978,F,9.0
2035,268530,29-04-1978,F,1.0
2036,270371,02-05-1978,M,10.0
2037,274144,04-05-1978,F,7.0
2038,272640,04-05-1978,F,4.0
2039,269667,06-05-1978,F,8.0
2040,272020,07-05-1978,M,6.0
2041,267014,08-05-1978,M,2.0
2042,271540,11-05-1978,F,5.0
2043,269399,12-05-1978,F,6.0
2044,267129,13-05-1978,M,6.0
2045,272403,14-05-1978,F,4.0
2046,268943,16-05-1978,M,4.0
2047,272104,16-05-1978,M,4.0
2048,273365,19-05-1978,M,8.0
2049,272369,19-05-1978,F,6.0
2050,270030,21-05-1978,M,8.0
2051,270152,22-05-1978,M,7.0
2052,273395,24-05-1978,M,3.0
2053,273275,26-05-1978,F,4.0
2054,270707,26-05-1978,F,8.0
2055,267759,29-05-1978,M,7.0
2056,270177,29-05-1978,F,10.0
2057,272660,06-06-1978,M,3.0
2058,272057,07-06-1978,M,5.0
2059,273914,08-06-1978,M,10.0
2060,274833,09-06-1978,M,8.0
2061,273370,11-06-1978,F,5.0
2062,267343,12-06-1978,M,9.0
2063,274322,12-06-1978,M,6.0
2064,267085,13-06-1978,M,1.0
2065,268004,15-06-1978,M,5.0
2066,268225,16-06-1978,M,6.0
2067,266891,20-06-1978,F,6.0
2068,269586,21-06-1978,M,9.0
2069,271444,23-06-1978,F,6.0
2070,267842,23-06-1978,F,1.0
2071,273588,24-06-1978,M,5.0
2072,267176,24-06-1978,F,10.0
2073,270892,03-07-1978,M,6.0
2074,270772,06-07-1978,M,4.0
2075,269083,09-07-1978,F,7.0
2076,273304,11-07-1978,F,2.0
2077,268098,12-07-1978,F,5.0
2078,270461,13-07-1978,F,7.0
2079,275206,15-07-1978,M,7.0
2080,274175,16-07-1978,M,2.0
2081,275037,20-07-1978,F,9.0
2082,275151,21-07-1978,F,3.0
2083,267979,22-07-1978,M,3.0
2084,270387,23-07-1978,F,4.0
2085,268678,24-07-1978,M,1.0
2086,274529,24-07-1978,M,2.0
2087,269417,29-07-1978,M,7.0
2088,267482,29-07-1978,M,7.0
2089,267384,29-07-1978,M,4.0
2090,269478,01-08-1978,M,2.0
2091,273481,03-08-1978,F,3.0
2092,275063,05-08-1978,F,2.0
2093,274076,06-08-1978,F,4.0
2094,268575,06-08-1978,F,1.0
2095,268076,07-08-1978,M,8.0
2096,272949,08-08-1978,M,8.0
2097,274718,09-08-1978,M,6.0
2098,271855,10-08-1978,M,2.0
2099,274431,10-08-1978,F,10.0
2100,274510,11-08-1978,F,6.0
2101,269042,12-08-1978,F,3.0
2102,268811,12-08-1978,F,7.0
2103,269090,14-08-1978,M,7.0
2104,270189,14-08-1978,F,7.0
2105,268838,18-08-1978,M,7.0
2106,271274,20-08-1978,M,4.0
2107,269963,26-08-1978,M,2.0
2108,267663,26-08-1978,M,4.0
2109,270914,26-08-1978,F,10.0
2110,272689,04-09-1978,F,2.0
2111,271580,06-09-1978,M,7.0
2112,268356,07-09-1978,M,10.0
2113,270310,09-09-1978,M,10.0
2114,273366,13-09-1978,F,6.0
2115,270749,13-09-1978,M,10.0
2116,273767,14-09-1978,M,10.0
2117,272217,15-09-1978,M,10.0
2118,273234,16-09-1978,M,6.0
2119,267622,17-09-1978,M,2.0
2120,267372,17-09-1978,M,7.0
2121,267164,17-09-1978,F,7.0
2122,269334,19-09-1978,M,9.0
2123,268377,20-09-1978,F,9.0
2124,269717,22-09-1978,M,10.0
2125,274825,24-09-1978,M,3.0
2126,270000,29-09-1978,F,6.0
2127,270272,01-10-1978,F,10.0
2128,270877,02-10-1978,M,2.0
2129,271716,04-10-1978,M,9.0
2130,271850,05-10-1978,F,1.0
2131,269541,05-10-1978,F,8.0
2132,266831,08-10-1978,M,6.0
2133,273912,08-10-1978,M,8.0
2134,274150,14-10-1978,M,8.0
2135,272249,16-10-1978,M,3.0
2136,272190,23-10-1978,F,4.0
2137,268780,27-10-1978,M,8.0
2138,274591,28-10-1978,M,10.0
2139,271989,02-11-1978,M,3.0
2140,271428,02-11-1978,F,1.0
2141,269066,05-11-1978,M,6.0
2142,275076,06-11-1978,M,5.0
2143,271923,07-11-1978,M,3.0
2144,272048,08-11-1978,F,1.0
2145,269236,09-11-1978,M,1.0
2146,272610,09-11-1978,F,8.0
2147,270176,13-11-1978,F,9.0
2148,274604,13-11-1978,M,8.0
2149,273673,14-11-1978,M,10.0
2150,272081,15-11-1978,F,6.0
2151,275225,15-11-1978,M,1.0
2152,271532,15-11-1978,F,5.0
2153,272118,17-11-1978,F,10.0
2154,274503,22-11-1978,M,5.0
2155,268220,22-11-1978,M,10.0
2156,270400,24-11-1978,F,3.0
2157,270365,24-11-1978,F,3.0
2158,268756,25-11-1978,M,6.0
2159,267222,27-11-1978,M,8.0
2160,273070,27-11-1978,F,9.0
2161,268546,28-11-1978,F,7.0
2162,275017,29-11-1978,M,8.0
2163,273676,02-12-1978,M,1.0
2164,272653,05-12-1978,F,9.0
2165,269441,06-12-1978,M,2.0
2166,274986,09-12-1978,M,6.0
2167,274117,10-12-1978,F,5.0
2168,268666,11-12-1978,M,3.0
2169,268386,13-12-1978,F,6.0
2170,266861,14-12-1978,M,7.0
2171,272606,14-12-1978,F,9.0
2172,273273,17-12-1978,M,3.0
2173,270758,17-12-1978,M,3.0
2174,268688,18-12-1978,M,6.0
2175,268148,21-12-1978,M,5.0
2176,271392,23-12-1978,M,4.0
2177,274580,26-12-1978,M,5.0
2178,267237,01-01-1979,M,8.0
2179,267287,03-01-1979,F,10.0
2180,269613,03-01-1979,M,8.0
2181,269209,04-01-1979,F,1.0
2182,269330,04-01-1979,M,7.0
2183,270612,06-01-1979,F,1.0
2184,268572,10-01-1979,F,5.0
2185,272738,10-01-1979,M,4.0
2186,275181,10-01-1979,F,4.0
2187,270824,11-01-1979,M,9.0
2188,273847,11-01-1979,M,7.0
2189,274425,13-01-1979,M,8.0
2190,267177,17-01-1979,F,3.0
2191,274024,21-01-1979,F,5.0
2192,269332,23-01-1979,M,5.0
2193,275039,26-01-1979,F,10.0
2194,274091,27-01-1979,F,2.0
2195,270577,29-01-1979,F,2.0
2196,268287,01-02-1979,M,2.0
2197,275244,01-02-1979,M,8.0
2198,272551,01-02-1979,F,7.0
2199,272026,06-02-1979,F,7.0
2200,274645,07-02-1979,M,9.0
2201,272312,10-02-1979,M,3.0
2202,272524,10-02-1979,F,9.0
2203,272517,11-02-1979,M,8.0
2204,274263,11-02-1979,M,9.0
2205,267294,12-02-1979,F,8.0
2206,267239,12-02-1979,M,6.0
2207,269068,15-02-1979,F,6.0
2208,268032,17-02-1979,F,1.0
2209,274227,18-02-1979,M,6.0
2210,271118,18-02-1979,M,3.0
2211,274361,18-02-1979,F,2.0
2212,270472,19-02-1979,F,7.0
2213,275038,19-02-1979,M,2.0
2214,272945,20-02-1979,M,3.0
2215,273930,20-02-1979,F,10.0
2216,270500,22-02-1979,F,8.0
2217,270925,23-02-1979,M,6.0
2218,271321,23-02-1979,F,7.0
2219,271028,25-02-1979,F,6.0
2220,269216,26-02-1979,M,7.0
2221,271726,26-02-1979,F,2.0
2222,271698,27-02-1979,M,8.0
2223,272557,28-02-1979,M,8.0
2224,267623,01-03-1979,F,6.0
2225,266915,04-03-1979,F,5.0
2226,267246,04-03-1979,F,2.0
2227,272861,04-03-1979,M,5.0
2228,266978,04-03-1979,M,9.0
2229,274983,05-03-1979,F,1.0
2230,274461,06-03-1979,M,8.0
2231,273856,06-03-1979,M,2.0
2232,273286,07-03-1979,F,6.0
2233,269604,07-03-1979,M,3.0
2234,270148,08-03-1979,M,1.0
2235,272815,09-03-1979,M,4.0
2236,272832,14-03-1979,M,6.0
2237,270480,15-03-1979,M,5.0
2238,274649,15-03-1979,F,7.0
2239,266940,16-03-1979,F,8.0
2240,273985,16-03-1979,F,1.0
2241,274163,17-03-1979,M,6.0
2242,273447,17-03-1979,M,8.0
2243,271545,18-03-1979,M,1.0
2244,269021,19-03-1979,F,7.0
2245,274838,24-03-1979,M,10.0
2246,270333,25-03-1979,F,6.0
2247,273201,27-03-1979,M,3.0
2248,274699,01-04-1979,F,5.0
2249,273550,01-04-1979,F,5.0
2250,271103,05-04-1979,F,3.0
2251,271534,05-04-1979,M,4.0
2252,267783,07-04-1979,M,5.0
2253,269333,10-04-1979,F,5.0
2254,268456,12-04-1979,F,6.0
2255,269075,13-04-1979,F,8.0
2256,271903,16-04-1979,F,7.0
2257,272534,21-04-1979,M,3.0
